unique_key,created_date,closed_date,agency,complaint_type,descriptor,borough,status,incident_zip,latitude,longitude
32255171,12/22/2015 11:59:05 AM,12/22/2015 03:04:39 PM,NYPD,Illegal Parking,Double Parked Blocking Traffic,BROOKLYN,Closed,11218,40.6320853604724,-73.97621443386785
32256790,12/22/2015 11:56:38 AM,12/22/2015 06:19:13 PM,NYPD,Illegal Parking,Double Parked Blocking Vehicle,BROOKLYN,Closed,11217,40.682909171511966,-73.9847990951186
32257674,12/22/2015 11:56:36 AM,12/22/2015 03:13:34 PM,NYPD,Traffic,Congestion/Gridlock,QUEENS,Closed,11357,40.78169401596304,-73.8222400254042
32256548,12/22/2015 11:56:30 AM,12/23/2015 12:55:34 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11421,40.68962325388171,-73.85953967705537
32254564,12/22/2015 11:56:01 AM,12/22/2015 11:17:38 PM,NYPD,Homeless Encampment,N/A,MANHATTAN,Closed,10019,40.7640716538889,-73.98479140116575
32254909,12/22/2015 11:55:30 AM,12/22/2015 02:19:41 PM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10469,40.873454546082876,-73.85935384124878
32256939,12/22/2015 11:52:56 AM,12/22/2015 11:44:28 PM,NYPD,Illegal Parking,Double Parked Blocking Vehicle,BRONX,Closed,10468,40.860041324195976,-73.90860948364706
32252107,12/22/2015 11:52:50 AM,12/22/2015 02:45:01 PM,NYPD,Illegal Parking,Double Parked Blocking Vehicle,QUEENS,Closed,11385,40.71109702516867,-73.90040565429364
32253716,12/22/2015 11:52:50 AM,12/22/2015 03:38:11 PM,NYPD,Derelict Vehicle,With License Plate,BROOKLYN,Closed,11213,40.673499377869284,-73.93531874308538
32254851,12/22/2015 11:52:45 AM,12/22/2015 03:34:53 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11236,40.632193189555764,-73.91078055043621
32255762,12/22/2015 11:48:49 AM,12/22/2015 10:56:03 PM,NYPD,Blocked Driveway,Partial Access,MANHATTAN,Closed,10014,40.733948659370206,-74.00946093491801
32255974,12/22/2015 11:48:40 AM,12/22/2015 03:31:27 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,BROOKLYN,Closed,11215,40.66019234803046,-73.9782228199611
32257311,12/22/2015 11:47:12 AM,12/22/2015 07:58:16 PM,NYPD,Blocked Driveway,Partial Access,MANHATTAN,Closed,10002,40.71697741426838,-73.98642185679888
32255677,12/22/2015 11:47:04 AM,12/22/2015 11:15:30 PM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10457,40.84933808561733,-73.90001432890189
32256101,12/22/2015 11:44:39 AM,12/22/2015 03:11:21 PM,NYPD,Derelict Vehicle,With License Plate,BROOKLYN,Closed,11223,40.597389551380914,-73.9824671702229
32253740,12/22/2015 11:40:10 AM,12/22/2015 01:06:16 PM,NYPD,Illegal Parking,Double Parked Blocking Vehicle,MANHATTAN,Closed,10035,40.805063962899816,-73.94116538504032
32253737,12/22/2015 11:33:39 AM,12/22/2015 12:42:06 PM,NYPD,Animal Abuse,Other (complaint details),STATEN ISLAND,Closed,10306,40.57798529393992,-74.10931348698078
32253810,12/22/2015 11:32:56 AM,12/22/2015 06:08:46 PM,NYPD,Derelict Vehicle,With License Plate,QUEENS,Closed,11377,40.7535126720442,-73.90474925676874
32253403,12/22/2015 11:32:21 AM,12/22/2015 07:05:27 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11415,40.70336932104507,-73.82742965099776
32256437,12/22/2015 11:30:57 AM,12/22/2015 02:28:40 PM,NYPD,Blocked Driveway,Partial Access,BROOKLYN,Closed,11236,40.652782941377716,-73.91221980333367
32253682,12/22/2015 11:30:34 AM,12/22/2015 11:57:50 AM,NYPD,Illegal Parking,Double Parked Blocking Traffic,QUEENS,Closed,11413,40.673990377031515,-73.75538652653124
32256531,12/22/2015 11:29:57 AM,12/22/2015 02:28:39 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11203,40.64147674199429,-73.9273432736932
32254453,12/22/2015 11:29:20 AM,12/22/2015 02:33:00 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,QUEENS,Closed,11422,40.673629915577,-73.73277342352031
32256837,12/22/2015 11:28:06 AM,12/22/2015 12:47:30 PM,NYPD,Illegal Parking,Unauthorized Bus Layover,QUEENS,Closed,11385,40.70474697340839,-73.87130536952621
32256974,12/22/2015 11:26:54 AM,12/22/2015 12:36:36 PM,NYPD,Derelict Vehicle,With License Plate,BROOKLYN,Closed,11223,40.597389551380914,-73.9824671702229
32257564,12/22/2015 11:25:54 AM,12/22/2015 03:44:42 PM,NYPD,Illegal Parking,Double Parked Blocking Traffic,BROOKLYN,Closed,11217,,
32258111,12/22/2015 11:22:12 AM,12/22/2015 01:00:46 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11209,40.62489444615344,-74.0215855432525
32257755,12/22/2015 11:21:50 AM,12/22/2015 03:04:41 PM,NYPD,Noise - Vehicle,Car/Truck Horn,QUEENS,Closed,11105,40.77323322092041,-73.90422281203583
32256110,12/22/2015 11:19:29 AM,12/22/2015 02:21:54 PM,NYPD,Homeless Encampment,N/A,MANHATTAN,Closed,10013,40.717771404146816,-74.00327192416269
32253648,12/22/2015 11:17:47 AM,12/22/2015 07:18:12 PM,NYPD,Illegal Parking,Detached Trailer,STATEN ISLAND,Closed,10309,40.51556927045567,-74.2109063142115
32253372,12/22/2015 11:17:16 AM,12/22/2015 06:20:17 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11221,40.696357170192016,-73.93413535320425
32255744,12/22/2015 11:16:41 AM,12/22/2015 03:12:27 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11354,40.76839071222329,-73.82254268567021
32257747,12/22/2015 11:16:40 AM,12/22/2015 01:40:46 PM,NYPD,Noise - Street/Sidewalk,Loud Talking,BRONX,Closed,10472,40.83036235589997,-73.86602154214397
32257565,12/22/2015 11:16:20 AM,12/22/2015 01:15:57 PM,NYPD,Illegal Parking,Double Parked Blocking Vehicle,BROOKLYN,Closed,11207,40.66098918222719,-73.8891988646159
32253059,12/22/2015 11:15:41 AM,12/22/2015 03:06:57 PM,NYPD,Noise - Street/Sidewalk,Loud Talking,BRONX,Closed,10466,40.89582136014873,-73.84667928258841
32256976,12/22/2015 11:15:27 AM,12/22/2015 05:27:53 PM,NYPD,Derelict Vehicle,With License Plate,BROOKLYN,Closed,11218,40.647239930749045,-73.96747750769353
32255174,12/22/2015 11:15:12 AM,12/22/2015 11:25:28 AM,NYPD,Illegal Parking,Posted Parking Sign Violation,QUEENS,Closed,11366,40.72195913199264,-73.80969682426189
32256488,12/22/2015 11:14:24 AM,12/22/2015 12:10:59 PM,NYPD,Blocked Driveway,Partial Access,QUEENS,Closed,11377,40.74793275819474,-73.90833019321877
32256800,12/22/2015 11:14:18 AM,12/22/2015 11:44:35 AM,NYPD,Illegal Parking,Posted Parking Sign Violation,BROOKLYN,Closed,11206,40.692343796309586,-73.9493748312473
32256128,12/22/2015 11:14:16 AM,12/22/2015 01:37:37 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,QUEENS,Closed,11373,40.73382149481505,-73.87562245873416
32255682,12/22/2015 11:14:01 AM,12/22/2015 02:42:54 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11219,40.62015620153993,-73.99803683480371
32252140,12/22/2015 11:13:32 AM,12/22/2015 04:37:42 PM,NYPD,Derelict Vehicle,With License Plate,BROOKLYN,Closed,11235,40.58789548420473,-73.9472181645622
32252878,12/22/2015 11:12:43 AM,12/22/2015 03:04:44 PM,NYPD,Illegal Parking,Blocked Sidewalk,QUEENS,Closed,11101,40.75930095402731,-73.94108668866858
32257342,12/22/2015 11:09:08 AM,12/22/2015 08:46:48 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11435,40.70858721289215,-73.81005240890184
32257207,12/22/2015 11:06:04 AM,12/22/2015 05:19:26 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11249,40.714612395684796,-73.96498449460013
32255193,12/22/2015 11:05:48 AM,12/22/2015 03:13:33 PM,NYPD,Illegal Parking,Blocked Sidewalk,BROOKLYN,Closed,11219,40.63769541680298,-74.00104489457665
32255743,12/22/2015 11:05:26 AM,12/22/2015 01:45:14 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11104,40.74123986799912,-73.92573326805888
32256426,12/22/2015 11:03:58 AM,12/22/2015 12:20:45 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11377,40.75233854298167,-73.90221721563039
32252116,12/22/2015 11:02:44 AM,12/22/2015 01:15:55 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,BROOKLYN,Closed,11208,40.676738528257125,-73.88076537866753
32258014,12/22/2015 10:57:37 AM,12/22/2015 07:05:28 PM,NYPD,Blocked Driveway,Partial Access,QUEENS,Closed,11416,40.68593458884914,-73.84280259240569
32257617,12/22/2015 10:56:07 AM,12/22/2015 06:59:11 PM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10019,40.76079439361986,-73.98451058946357
32253753,12/22/2015 10:54:04 AM,12/22/2015 03:03:34 PM,NYPD,Illegal Parking,Blocked Sidewalk,BROOKLYN,Closed,11223,40.59753198116025,-73.98060185754336
32252590,12/22/2015 10:54:02 AM,12/22/2015 12:43:10 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11212,40.65599007092019,-73.92150688731759
32257684,12/22/2015 10:53:24 AM,12/22/2015 05:03:11 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,BROOKLYN,Closed,11204,40.629915920606166,-73.9866737430544
32257557,12/22/2015 10:53:05 AM,12/22/2015 02:21:51 PM,NYPD,Illegal Parking,Blocked Sidewalk,BROOKLYN,Closed,11215,40.6722133913016,-73.99040722936677
32256960,12/22/2015 10:52:34 AM,12/22/2015 05:18:22 PM,NYPD,Traffic,Congestion/Gridlock,BROOKLYN,Closed,11249,40.698189490960765,-73.96189886801787
32252975,12/22/2015 10:51:14 AM,12/22/2015 03:48:03 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,BROOKLYN,Closed,11201,40.69114945099785,-73.98899096349643
32254152,12/22/2015 10:49:34 AM,12/22/2015 11:44:27 PM,NYPD,Blocked Driveway,Partial Access,BRONX,Closed,10468,40.86539343453777,-73.9051421680339
32256784,12/22/2015 10:48:57 AM,12/22/2015 05:18:23 PM,NYPD,Illegal Parking,Blocked Sidewalk,QUEENS,Closed,11357,40.78406909684551,-73.80415694946393
32255303,12/22/2015 10:48:39 AM,12/22/2015 06:09:49 PM,NYPD,Derelict Vehicle,With License Plate,QUEENS,Closed,11365,40.72856591087269,-73.80812290618933
32253760,12/22/2015 10:48:10 AM,12/22/2015 08:10:59 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,QUEENS,Closed,11417,40.67281793290827,-73.843269711374
32255982,12/22/2015 10:44:08 AM,12/22/2015 02:02:49 PM,NYPD,Illegal Parking,Blocked Hydrant,BRONX,Closed,10461,40.85180334503331,-73.84985323293847
32254938,12/22/2015 10:39:47 AM,12/22/2015 02:17:23 PM,NYPD,Blocked Driveway,Partial Access,BROOKLYN,Closed,11235,40.57897390484794,-73.96657477075217
32256436,12/22/2015 10:39:44 AM,12/22/2015 11:26:30 AM,NYPD,Blocked Driveway,Partial Access,QUEENS,Closed,11432,40.71602344314039,-73.78989150199786
32252106,12/22/2015 10:39:02 AM,12/22/2015 01:48:34 PM,NYPD,Illegal Parking,Double Parked Blocking Vehicle,BROOKLYN,Closed,11203,40.64374890865411,-73.94080675261046
32256125,12/22/2015 10:36:42 AM,12/22/2015 11:49:00 AM,NYPD,Noise - House of Worship,Loud Music/Party,MANHATTAN,Closed,10065,40.76378788363009,-73.95827670492358
32254178,12/22/2015 10:32:29 AM,12/22/2015 01:48:33 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11203,40.653785008803276,-73.9431260025434
32252943,12/22/2015 10:32:25 AM,12/22/2015 10:51:43 PM,NYPD,Illegal Parking,Blocked Hydrant,BROOKLYN,Closed,11219,40.631387515747534,-73.9906040431424
32258008,12/22/2015 10:31:46 AM,12/22/2015 02:29:43 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11229,40.586506513586116,-73.91879830453973
32254382,12/22/2015 10:30:47 AM,12/22/2015 11:13:44 AM,NYPD,Illegal Parking,Unauthorized Bus Layover,BROOKLYN,Closed,11205,40.693539740144764,-73.95406906943948
32254927,12/22/2015 10:29:09 AM,12/22/2015 01:37:36 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11373,40.74482416482468,-73.87980265646533
32254522,12/22/2015 10:27:29 AM,12/22/2015 03:29:10 PM,NYPD,Illegal Parking,Double Parked Blocking Vehicle,BROOKLYN,Closed,11204,40.611991998615046,-73.98335295433881
32254161,12/22/2015 10:24:25 AM,12/22/2015 03:05:48 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11106,40.760373440048674,-73.93000750348321
32254108,12/22/2015 10:23:48 AM,12/22/2015 11:50:13 AM,NYPD,Blocked Driveway,Partial Access,QUEENS,Closed,11103,40.766329262903525,-73.90310640615358
32253414,12/22/2015 10:22:17 AM,12/22/2015 03:06:57 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11378,40.71935335722202,-73.9005051491661
32254441,12/22/2015 10:21:32 AM,12/22/2015 02:34:04 PM,NYPD,Illegal Parking,Commercial Overnight Parking,QUEENS,Closed,11379,40.710498679509634,-73.87258197225768
32254185,12/22/2015 10:21:23 AM,12/22/2015 03:28:02 PM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10461,40.83943019373786,-73.83575758258466
32258009,12/22/2015 10:19:23 AM,12/22/2015 02:33:01 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11229,40.60405072350649,-73.95200228389523
32254805,12/22/2015 10:16:38 AM,12/22/2015 11:43:23 PM,NYPD,Vending,Unlicensed,BRONX,Closed,10467,40.88270955300674,-73.88124583052429
32254861,12/22/2015 10:16:36 AM,12/22/2015 10:28:57 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11365,40.73961364897257,-73.80652856452525
32254167,12/22/2015 10:16:07 AM,12/22/2015 05:17:16 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11211,40.71403414733827,-73.94600364969986
32253729,12/22/2015 10:16:01 AM,12/22/2015 05:57:10 PM,NYPD,Illegal Parking,Blocked Hydrant,BROOKLYN,Closed,11210,40.624115299444256,-73.94053957919344
32253744,12/22/2015 10:12:50 AM,12/22/2015 02:30:51 PM,NYPD,Illegal Parking,Blocked Sidewalk,QUEENS,Closed,11385,40.7126973856682,-73.90059444155973
32252146,12/22/2015 10:11:51 AM,12/22/2015 10:23:01 AM,NYPD,Derelict Vehicle,With License Plate,QUEENS,Closed,11357,40.791300483191414,-73.8101197777771
32254495,12/22/2015 10:10:59 AM,12/22/2015 02:21:52 PM,NYPD,Illegal Parking,Blocked Sidewalk,BROOKLYN,Closed,11215,40.676486245938314,-73.98366132204472
32255954,12/22/2015 10:10:05 AM,12/22/2015 11:02:21 AM,NYPD,Illegal Parking,Blocked Hydrant,QUEENS,Closed,11374,40.71583042887673,-73.85963956318952
32253395,12/22/2015 10:09:59 AM,12/22/2015 03:17:57 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11237,40.70388649200331,-73.93020025775765
32253688,12/22/2015 10:07:45 AM,12/22/2015 02:40:43 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,BROOKLYN,Closed,11231,40.68187252228816,-73.9945449213803
32252598,12/22/2015 10:07:20 AM,12/22/2015 05:57:09 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11234,40.63238217273715,-73.92151303760326
32257296,12/22/2015 10:06:48 AM,12/22/2015 12:15:16 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11207,40.69207371440435,-73.9078011796802
32253393,12/22/2015 10:06:40 AM,,NYPD,Blocked Driveway,Partial Access,Unspecified,Assigned,,,
32253717,12/22/2015 10:05:56 AM,12/23/2015 02:25:04 AM,NYPD,Derelict Vehicle,With License Plate,BROOKLYN,Closed,11220,40.64166162656672,-74.00157824492418
32252160,12/22/2015 10:03:31 AM,12/22/2015 01:14:50 PM,NYPD,Illegal Parking,Double Parked Blocking Vehicle,STATEN ISLAND,Closed,10314,40.578632233921795,-74.15932799496156
32252123,12/22/2015 10:01:24 AM,12/22/2015 08:02:30 PM,NYPD,Illegal Parking,Blocked Sidewalk,MANHATTAN,Closed,10033,40.85053266767888,-73.93556950440767
32254864,12/22/2015 09:58:46 AM,12/22/2015 03:13:31 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11219,40.63290849352659,-73.99791756639969
32256927,12/22/2015 09:57:57 AM,12/22/2015 10:09:25 AM,NYPD,Illegal Parking,Blocked Sidewalk,MANHATTAN,Closed,10021,40.767935593901576,-73.95225240746312
32254494,12/22/2015 09:57:10 AM,12/22/2015 11:02:19 AM,NYPD,Illegal Parking,Blocked Sidewalk,BROOKLYN,Closed,11205,40.69236523790384,-73.9547225716795
32258013,12/22/2015 09:56:11 AM,12/22/2015 11:14:53 AM,NYPD,Blocked Driveway,Partial Access,QUEENS,Closed,11105,40.773767603669754,-73.91357310620076
32254555,12/22/2015 09:55:54 AM,12/22/2015 03:19:03 PM,NYPD,Homeless Encampment,N/A,BROOKLYN,Closed,11221,40.68715873719916,-73.91616612565808
32257985,12/22/2015 09:52:37 AM,12/22/2015 05:17:14 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11211,40.713089886892526,-73.94587094968364
32255967,12/22/2015 09:52:21 AM,12/22/2015 10:03:42 AM,NYPD,Animal Abuse,Other (complaint details),BRONX,Closed,10452,40.837370055305406,-73.92798944861663
32252241,12/22/2015 09:52:14 AM,12/22/2015 03:04:40 PM,NYPD,Posting Advertisement,Vehicle,BROOKLYN,Closed,11229,40.60220521329801,-73.93838038375164
32252125,12/22/2015 09:52:03 AM,12/22/2015 10:44:46 AM,NYPD,Illegal Parking,Commercial Overnight Parking,STATEN ISLAND,Closed,10309,40.51541386564111,-74.21182652917435
32254472,12/22/2015 09:49:34 AM,12/22/2015 10:52:25 AM,NYPD,Illegal Parking,Blocked Hydrant,MANHATTAN,Closed,10026,40.80278678412717,-73.95552157169686
32256945,12/22/2015 09:49:26 AM,12/22/2015 11:12:36 AM,NYPD,Illegal Parking,Double Parked Blocking Vehicle,BROOKLYN,Closed,11216,40.68449233192083,-73.9524816199138
32256096,12/22/2015 09:47:58 AM,12/22/2015 11:02:22 AM,NYPD,Illegal Parking,Posted Parking Sign Violation,BROOKLYN,Closed,11223,40.5996264806747,-73.98194443340789
32254431,12/22/2015 09:46:26 AM,12/22/2015 08:00:26 PM,NYPD,Derelict Vehicle,With License Plate,MANHATTAN,Closed,10033,40.849655105763716,-73.93691497337281
32255241,12/22/2015 09:44:35 AM,12/22/2015 10:20:50 AM,NYPD,Illegal Parking,Double Parked Blocking Vehicle,QUEENS,Closed,11101,40.74618651802502,-73.95294647825287
32257222,12/22/2015 09:43:52 AM,12/22/2015 03:11:16 PM,NYPD,Blocked Driveway,Partial Access,BROOKLYN,Closed,11230,40.61500990905724,-73.96505114886547
32252544,12/22/2015 09:41:35 AM,12/22/2015 06:20:18 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11221,40.68984270075397,-73.93218738842354
32255266,12/22/2015 09:38:45 AM,12/22/2015 01:42:56 PM,NYPD,Illegal Parking,Double Parked Blocking Traffic,MANHATTAN,Closed,10023,40.77558793238546,-73.98048138992961
32257545,12/22/2015 09:37:56 AM,12/22/2015 05:23:37 PM,NYPD,Illegal Parking,Blocked Sidewalk,BROOKLYN,Closed,11237,40.7077854493441,-73.92373986983549
32253005,12/22/2015 09:35:56 AM,12/22/2015 01:41:52 PM,NYPD,Noise - Commercial,Banging/Pounding,BROOKLYN,Closed,11217,40.67929416643323,-73.98377961007212
32254404,12/22/2015 09:35:04 AM,12/22/2015 03:22:33 PM,NYPD,Illegal Parking,Blocked Sidewalk,BROOKLYN,Closed,11209,40.627227427248734,-74.03343498541882
32254517,12/22/2015 09:34:56 AM,12/22/2015 05:03:10 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,QUEENS,Closed,11378,40.72496685399938,-73.9042885718597
32255237,12/22/2015 09:33:54 AM,12/22/2015 10:16:20 AM,NYPD,Animal Abuse,Other (complaint details),QUEENS,Closed,11106,40.767017251279235,-73.9325781199105
32254093,12/22/2015 09:32:53 AM,12/22/2015 03:48:04 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11220,40.64508494690413,-74.02240285894014
32258095,12/22/2015 09:29:45 AM,12/22/2015 01:17:04 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11378,40.73347689538419,-73.89034844004297
32258102,12/22/2015 09:29:07 AM,12/22/2015 05:05:24 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11230,40.61608078837811,-73.96642652099736
32257244,12/22/2015 09:23:50 AM,12/22/2015 03:02:30 PM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10472,40.82466615497839,-73.8801570585556
32257695,12/22/2015 09:22:45 AM,12/22/2015 12:35:34 PM,NYPD,Noise - Commercial,Banging/Pounding,BROOKLYN,Closed,11249,40.720879157713405,-73.95818090967339
32254183,12/22/2015 09:22:36 AM,12/22/2015 10:24:12 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10461,40.85609680903678,-73.85042554276329
32256063,12/22/2015 09:19:25 AM,12/22/2015 03:05:49 PM,NYPD,Illegal Parking,Blocked Sidewalk,BROOKLYN,Closed,11232,40.65034881256129,-74.00391369214871
32256565,12/22/2015 09:15:12 AM,12/22/2015 10:02:35 AM,NYPD,Blocked Driveway,Partial Access,STATEN ISLAND,Closed,10306,40.57372882332404,-74.11421282646405
32252953,12/22/2015 09:14:57 AM,12/22/2015 02:56:00 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,BROOKLYN,Closed,11215,40.67592626803196,-73.98335502146028
32252968,12/22/2015 09:12:03 AM,12/22/2015 11:52:27 AM,NYPD,Illegal Parking,Double Parked Blocking Vehicle,MANHATTAN,Closed,10013,40.72065070042525,-74.00080809556306
32254133,12/22/2015 09:10:47 AM,12/22/2015 08:21:32 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11416,40.687667818418575,-73.83974800721008
32252117,12/22/2015 09:08:25 AM,12/22/2015 10:45:53 AM,NYPD,Illegal Parking,Posted Parking Sign Violation,BROOKLYN,Closed,11231,40.67693478089078,-73.99768185337095
32253687,12/22/2015 09:06:21 AM,12/22/2015 11:12:34 AM,NYPD,Illegal Parking,Posted Parking Sign Violation,BROOKLYN,Closed,11224,40.57811331655355,-73.98612609896703
32252852,12/22/2015 09:06:17 AM,12/22/2015 11:13:43 AM,NYPD,Illegal Parking,Double Parked Blocking Vehicle,BRONX,Closed,10451,40.81622035506876,-73.921245650183
32254147,12/22/2015 09:05:48 AM,12/22/2015 03:09:04 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11230,40.61377911462355,-73.970854283538
32253389,12/22/2015 09:05:08 AM,12/22/2015 01:14:52 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11208,40.67520896925934,-73.86996718849852
32253681,12/22/2015 09:03:27 AM,12/22/2015 10:01:22 AM,NYPD,Illegal Parking,Double Parked Blocking Traffic,BROOKLYN,Closed,11220,40.63823420602413,-74.02111424730039
32253392,12/22/2015 09:03:18 AM,12/22/2015 11:08:10 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11369,40.76555305459864,-73.87771837369422
32253758,12/22/2015 09:02:45 AM,12/22/2015 03:04:42 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,BROOKLYN,Closed,11226,40.65618765896043,-73.9512043108994
32257214,12/22/2015 09:02:41 AM,12/22/2015 10:25:17 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11372,40.752655535021646,-73.89146102074132
32255254,12/22/2015 09:02:21 AM,12/22/2015 09:15:40 AM,NYPD,Illegal Parking,Blocked Hydrant,MANHATTAN,Closed,10026,40.803250905453474,-73.95620755042522
32253390,12/22/2015 09:01:11 AM,12/22/2015 11:23:05 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11377,40.750919283205874,-73.8987797208272
